name,date,comment,18 and Under,19 - 24,25 - 29,30 - 34,35 - 39,45 and Above,Combination,Cool,Dark,Dry,Dry Skin,Light,Medium,Medium Dark,Medium Light,Neutral,Normal,Oily,Oily Skin,Warm,tokenized_comments,sentiment_score,sentiment_category_en,sentiment_category,document_vector
natali24,2023-11-03,produk skintific bagus apa lagi moisturizernya bagus banget buat semua jenis kulit produk ini membuat kulit wajah ku makin lembab kan cerah skintifik the best deh tidak pernah mengecewakan pelanggan aku juga pakai semua jenis produk skincarenya,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['produk', 'skintific', 'bagus', 'apa', 'moisturizernya', 'bagus', 'banget', 'buat', 'semua', 'jenis', 'kulit', 'produk', 'membuat', 'kulit', 'wajah', 'ku', 'makin', 'lembab', 'kan', 'cerah', 'skintifik', 'the', 'best', 'deh', 'pernah', 'mengecewakan', 'pelanggan', 'aku', 'pakai', 'semua', 'jenis', 'produk', 'skincarenya']",0.6369,Positive,positif,"[-0.3143077   0.5281716  -0.10425776 -0.05033611  0.17674947 -0.74245524
  0.4156487   1.2299771  -0.50650907 -0.35611466 -0.17381926 -0.8331541
 -0.08826829  0.14550585  0.08350606 -0.3295474   0.3272319  -0.40819126
 -0.05971042 -1.1007366   0.22452423  0.28612906  0.21462664 -0.21136776
 -0.08099768  0.07543959 -0.41205165 -0.34166867 -0.49332476  0.15474916
  0.5528146  -0.13107873  0.28831095 -0.540543   -0.2807919   0.8435046
  0.06387971 -0.3584999  -0.15192503 -0.86578083  0.04466379 -0.4866
 -0.25494772  0.12408698  0.4666386  -0.04341024 -0.44209364 -0.09530588
  0.30547678  0.18534823  0.19022979 -0.5588203   0.25375238  0.09589422
 -0.39812788  0.2866961   0.17752619  0.1055888  -0.5539314   0.29731268
 -0.01684962  0.03137106  0.09711359 -0.1037815  -0.478186    0.71089125
  0.32464224  0.33127284 -0.6959918   0.609645   -0.48676127  0.19177622
  0.649469   -0.08036879  0.64512384  0.26852775 -0.0805115  -0.08636712
 -0.38961786  0.15482208 -0.5320836   0.01284547 -0.42699698  0.71452135
 -0.21557099 -0.10515571  0.21688534  0.59771186  0.52194184  0.020337
  0.7361784   0.5713526   0.07780364  0.03548823  0.906107    0.42616156
  0.29477745 -0.47029826  0.11192009  0.00447875]"
febrivalent17,2023-11-03,mois yang bagus untuk kulit sensitif kebetulan kulit aku tu sensitif jadi pakai ini pas banget karna ga bikin kemerahan dan sangat nyaman  dan juga ini membuat skin barier kita juga membaik jadi aku sangar merekomendasikan produk ini ya ges,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"['mois', 'bagus', 'kulit', 'sensitif', 'kebetulan', 'kulit', 'aku', 'tu', 'sensitif', 'jadi', 'pakai', 'pas', 'banget', 'karna', 'ga', 'bikin', 'kemerahan', 'sangat', 'nyaman', 'membuat', 'skin', 'barier', 'membaik', 'jadi', 'aku', 'sangar', 'merekomendasikan', 'produk', 'ges']",0.0,Neutral,netral,"[-0.32581672  0.5567081  -0.11862326 -0.05983645  0.18175876 -0.75431675
  0.43399733  1.2599511  -0.52188414 -0.36198798 -0.1757975  -0.8569878
 -0.08724312  0.14684333  0.09132208 -0.34074497  0.34065667 -0.4171523
 -0.06909531 -1.1324968   0.23445928  0.30165887  0.22108024 -0.21616362
 -0.07384168  0.06854616 -0.42728543 -0.3667403  -0.5009824   0.15237999
  0.5692687  -0.14213827  0.29952762 -0.5727979  -0.28566357  0.8739343
  0.06483478 -0.36147523 -0.14985238 -0.888678    0.0426612  -0.5049018
 -0.26132414  0.12824623  0.48122537 -0.04354886 -0.4554392  -0.0887738
  0.3064204   0.19001089  0.20097013 -0.5739395   0.2605041   0.10350405
 -0.41140348  0.30164248  0.18770328  0.10999759 -0.5736118   0.30567166
 -0.01558391  0.03236992  0.10275021 -0.10857487 -0.48516434  0.73207796
  0.3295046   0.3535596  -0.7195358   0.6283149  -0.505946    0.2029259
  0.673033   -0.08767852  0.6659428   0.2745922  -0.10163714 -0.08488566
 -0.39392495  0.16246188 -0.5549833   0.0082908  -0.44152558  0.726591
 -0.21637502 -0.1090483   0.22572213  0.6090237   0.5389773   0.02646482
  0.7571763   0.5981325   0.07607704  0.0270966   0.93415594  0.43098068
  0.29974675 -0.47539577  0.11048654 -0.0026558 ]"
NovelNovelia,2023-11-03,cocok banget di kulit muka aku yang cenderung berminyak dan keringaku aplikasikasikan mousterizer skintific setiap pagi dan malam hari dan hasilnya nyata bangetterimakasih skintifickulit muka aku sekarang flawless dan smoothbye bye dry skin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"['cocok', 'banget', 'kulit', 'muka', 'aku', 'cenderung', 'berminyak', 'keringaku', 'aplikasikasikan', 'mousterizer', 'skintific', 'pagi', 'malam', 'hari', 'hasilnya', 'nyata', 'bangetterimakasih', 'skintifickulit', 'muka', 'aku', 'sekarang', 'flawless', 'smoothbye', 'bye', 'dry', 'skin']",0.5106,Positive,positif,"[-0.24720661  0.41104513 -0.08260283 -0.04551917  0.1343901  -0.55345005
  0.32363588  0.9342855  -0.38640788 -0.27159783 -0.1290725  -0.6290459
 -0.0620722   0.11403392  0.06274431 -0.25201935  0.25283888 -0.3082618
 -0.04345658 -0.84033763  0.17335448  0.22616631  0.1619104  -0.16304395
 -0.05745608  0.04903241 -0.31130564 -0.26695985 -0.37536258  0.111441
  0.41703123 -0.09944511  0.21663322 -0.41287106 -0.21513309  0.6406412
  0.0442887  -0.27095687 -0.11250483 -0.6515963   0.02833973 -0.35915315
 -0.19167513  0.09818082  0.35774168 -0.03402367 -0.33074087 -0.07051851
  0.2330068   0.14225443  0.14726159 -0.41864783  0.18652257  0.07557613
 -0.30112273  0.21547228  0.13544938  0.07712778 -0.41110092  0.22640549
 -0.00769136  0.02926202  0.07537226 -0.07960701 -0.36603862  0.53804487
  0.24336855  0.24855526 -0.53483415  0.4610019  -0.3711573   0.14360543
  0.49318987 -0.06629464  0.487817    0.20116329 -0.06849328 -0.06403375
 -0.30052063  0.11760468 -0.40141338  0.0093292  -0.32267115  0.5380471
 -0.15551242 -0.08026572  0.16765091  0.45146567  0.39741188  0.01590243
  0.5543102   0.43387157  0.05456444  0.02562542  0.6897746   0.32365015
  0.22138605 -0.35878852  0.08522681  0.00766424]"
yolandapusvitasr,2023-11-03,moisturizer skintific skin barrier buat kulit lembab kenyal dan menyehatkan bagus banget untyk skin barier dan juga melembabkan kulit kering kerontang kita ga pernah nyesel udah beli dan coba produk moisturizer skintific the best sekali,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"['moisturizer', 'skintific', 'skin', 'barrier', 'buat', 'kulit', 'lembab', 'kenyal', 'menyehatkan', 'bagus', 'banget', 'untyk', 'skin', 'barier', 'melembabkan', 'kulit', 'kering', 'kerontang', 'ga', 'pernah', 'nyesel', 'udah', 'beli', 'coba', 'produk', 'moisturizer', 'skintific', 'the', 'best', 'sekali']",0.5719,Positive,positif,"[-0.35080394  0.58313733 -0.10310275 -0.0471844   0.1950441  -0.8077112
  0.4575669   1.327743   -0.5526377  -0.3916483  -0.1899598  -0.90713066
 -0.0891218   0.158134    0.09261025 -0.3573977   0.34194204 -0.43050486
 -0.06008612 -1.191907    0.23782648  0.31002805  0.24062358 -0.23365588
 -0.08146502  0.08651353 -0.4586709  -0.37064853 -0.53441864  0.16122666
  0.6019444  -0.13738619  0.31799057 -0.5700043  -0.29727444  0.9141509
  0.06974448 -0.39283022 -0.16683248 -0.93372405  0.05022261 -0.51654047
 -0.2768537   0.12619358  0.5026049  -0.05464718 -0.46603748 -0.11012346
  0.33481935  0.19765629  0.20010191 -0.5982229   0.27523866  0.11037579
 -0.42236015  0.31031215  0.19548884  0.10871539 -0.59370065  0.32236707
 -0.02989431  0.0226868   0.12488821 -0.10260089 -0.52183264  0.7718079
  0.33553335  0.35208258 -0.7754511   0.67241186 -0.5382369   0.2161328
  0.70142037 -0.08774909  0.6930738   0.28468654 -0.10031901 -0.10873778
 -0.42011032  0.16015993 -0.5848037   0.01737394 -0.45476973  0.7754676
 -0.23931828 -0.10389527  0.2426996   0.64807373  0.57013476  0.0221256
  0.78613657  0.6071562   0.07540472  0.02829492  0.98865783  0.44908005
  0.31023633 -0.5054549   0.12509254  0.01034128]"
Asyayori27,2023-11-03,skintific moisturizer nya bagus banget bisa memperbaiki skin barrier apalgi kalau lagi break out parah cocok si sejauh ini buat pemakaian skintific moisturizer nya udah banyak coba coba baru ini yang paling cocok apalagi size g nya awet pemakaian nya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"['skintific', 'moisturizer', 'nya', 'bagus', 'banget', 'memperbaiki', 'skin', 'barrier', 'apalgi', 'kalau', 'break', 'out', 'parah', 'cocok', 'si', 'sejauh', 'buat', 'pemakaian', 'skintific', 'moisturizer', 'nya', 'udah', 'banyak', 'coba', 'coba', 'baru', 'paling', 'cocok', 'size', 'g', 'nya', 'awet', 'pemakaian', 'nya']",-0.128,Negative,negatif,"[-0.34011558  0.54713887 -0.09478073 -0.04641448  0.18733196 -0.77593917
  0.42924902  1.2839249  -0.53125334 -0.3790599  -0.18204238 -0.8663106
 -0.0914964   0.15098648  0.08452439 -0.34868503  0.32171226 -0.4211096
 -0.04566819 -1.1498289   0.23197179  0.2942399   0.22614795 -0.22191252
 -0.08741814  0.07400269 -0.43548328 -0.34424335 -0.5262547   0.1538691
  0.5739422  -0.12144919  0.2997363  -0.53480184 -0.2945214   0.86960167
  0.06712641 -0.38518924 -0.16524254 -0.89986223  0.03939279 -0.48584157
 -0.25994536  0.1221276   0.4884854  -0.06379034 -0.4480887  -0.11345953
  0.3300438   0.19703963  0.19137739 -0.57200783  0.25927892  0.10595316
 -0.40494248  0.29078764  0.18142188  0.10101905 -0.5669767   0.30626425
 -0.01646541  0.03647344  0.11645684 -0.10065396 -0.5071879   0.73988926
  0.31740922  0.32387137 -0.74431384  0.6424393  -0.51336896  0.20381816
  0.66883653 -0.08767943  0.6641116   0.28083584 -0.0878464  -0.10357794
 -0.41239375  0.15233056 -0.54337573  0.01331439 -0.44458148  0.7546739
 -0.22795972 -0.09342298  0.22802359  0.63686794  0.546986    0.01911193
  0.7581931   0.5767996   0.0751915   0.03870481  0.95174193  0.4385372
  0.2921112  -0.5019755   0.12547815  0.01274457]"
lululuqyanaariqah,2023-11-03,aku recom skintific karena kalian tau kan skintific sebagus itu kan jadi gausa ragu lagi deh apalagi di mxb tuh bener bener kan banyak promo kalian harus datang apalagi produk skintific love banget selamag mencoba cantik cantik dan sampai jumpa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"['aku', 'recom', 'skintific', 'kalian', 'tau', 'kan', 'skintific', 'sebagus', 'kan', 'jadi', 'gausa', 'ragu', 'deh', 'mxb', 'tuh', 'bener', 'bener', 'kan', 'banyak', 'promo', 'kalian', 'datang', 'produk', 'skintific', 'love', 'banget', 'selamag', 'mencoba', 'cantik', 'cantik', 'jumpa']",0.6369,Positive,positif,"[-0.24715433  0.3889822  -0.06237332 -0.03381761  0.13489638 -0.57666844
  0.31171995  0.96120507 -0.39283633 -0.2883708  -0.13490567 -0.634496
 -0.07162509  0.11619431  0.05802092 -0.25500333  0.23081298 -0.31745264
 -0.02545206 -0.8523194   0.17013377  0.21831454  0.17161104 -0.16563283
 -0.07037299  0.05255911 -0.31965104 -0.24241437 -0.39786354  0.1222064
  0.42414308 -0.08490601  0.2190297  -0.39092454 -0.22019112  0.6332112
  0.04854634 -0.2970062  -0.12922269 -0.6657658   0.01333164 -0.34955773
 -0.19451019  0.09265718  0.36390826 -0.05053725 -0.3260048  -0.08932515
  0.25375822  0.15171325  0.13889974 -0.41693613  0.18328822  0.07443492
 -0.29450342  0.20625372  0.12725611  0.06950302 -0.4141805   0.22000903
 -0.00781409  0.03524484  0.07431985 -0.07579985 -0.38450676  0.5446366
  0.23531044  0.22280253 -0.55062115  0.4725459  -0.37264147  0.14820279
  0.49424794 -0.06924993  0.48704526  0.21442187 -0.05198037 -0.08146546
 -0.31737733  0.11619917 -0.3897742   0.01166067 -0.3306916   0.5726594
 -0.16417266 -0.07130061  0.16190313  0.4829114   0.40877563  0.01378151
  0.57146305  0.42593616  0.06087867  0.03665807  0.7004361   0.33438018
  0.2177657  -0.37592757  0.09841663  0.01236885]"
esranatalia,2023-11-03,bagus engga bikin lengket di kulit cepat meresap juga di kulit melembabkan banget di kulit aku yang skintypenya dry memperbaiki skin barrier juga semenjak pake ini jadi jarang jerawatan cukup awet lama habisnya jadi worth the price,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"['bagus', 'engga', 'bikin', 'lengket', 'kulit', 'cepat', 'meresap', 'kulit', 'melembabkan', 'banget', 'kulit', 'aku', 'skintypenya', 'dry', 'memperbaiki', 'skin', 'barrier', 'semenjak', 'pake', 'jadi', 'jarang', 'jerawatan', 'cukup', 'awet', 'lama', 'habisnya', 'jadi', 'worth', 'the', 'price']",0.1027,Positive,positif,"[-0.30874154  0.53700745 -0.12002894 -0.05417002  0.17071036 -0.71636784
  0.41102666  1.188877   -0.49125546 -0.33889472 -0.16704816 -0.8275977
 -0.08453751  0.13672845  0.0871449  -0.33023635  0.32036144 -0.39519802
 -0.07327782 -1.0592189   0.21577092  0.28345722  0.21231    -0.20691705
 -0.06117246  0.0718499  -0.41332194 -0.35835585 -0.47348106  0.13622372
  0.5405267  -0.134453    0.2904783  -0.55073905 -0.27083966  0.836156
  0.06058708 -0.33310112 -0.13267972 -0.84805304  0.04543973 -0.49169722
 -0.24032524  0.11417948  0.44884065 -0.04081839 -0.43550327 -0.07331176
  0.2874127   0.17377302  0.18962373 -0.54784983  0.2587458   0.09328368
 -0.3971254   0.29147702  0.18457527  0.11475643 -0.5534963   0.29338568
 -0.00862688  0.02456053  0.10624238 -0.10426573 -0.44820073  0.68599755
  0.3154541   0.34866837 -0.6752458   0.59322    -0.49083322  0.19243951
  0.6363589  -0.08545723  0.6335464   0.25936565 -0.10842615 -0.08493619
 -0.35732     0.15040548 -0.53116757  0.00953204 -0.42361206  0.6798614
 -0.21082312 -0.11449049  0.21892513  0.57244813  0.51117     0.0371324
  0.71321505  0.58102316  0.07883616  0.01823232  0.8911687   0.403789
  0.28032106 -0.443467    0.10172553 -0.0132356 ]"
tatalyankaa,2023-11-03,suka banget skintific moist ini cocok banget sama aku gak buat kering juga belum tau bakal cocok sama yg lain atau ngga tp sama aku bagus banget skintific moisturizernya bagus bagus banget salah satunya varian yang ini semoga makin banyak buat varian lagi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"['suka', 'banget', 'skintific', 'moist', 'cocok', 'banget', 'sama', 'aku', 'gak', 'buat', 'kering', 'tau', 'bakal', 'cocok', 'sama', 'yg', 'ngga', 'tp', 'sama', 'aku', 'bagus', 'banget', 'skintific', 'moisturizernya', 'bagus', 'bagus', 'banget', 'salah', 'satunya', 'varian', 'semoga', 'makin', 'banyak', 'buat', 'varian']",0.0,Neutral,netral,"[-0.34091228  0.5544932  -0.11138447 -0.05188328  0.19191003 -0.79365826
  0.43462196  1.338899   -0.54423636 -0.38711703 -0.18733677 -0.8893972
 -0.09538282  0.15944965  0.08859594 -0.35873234  0.34987092 -0.44551298
 -0.05667417 -1.1892538   0.24537258  0.30795664  0.23506747 -0.22836868
 -0.08933707  0.07407757 -0.43954456 -0.35720205 -0.5407474   0.17189266
  0.5932801  -0.13237812  0.30537903 -0.57764465 -0.30750024  0.89672476
  0.06491949 -0.3983226  -0.17192245 -0.92913795  0.0323748  -0.5049793
 -0.263213    0.13156258  0.50914073 -0.06153397 -0.47175843 -0.11120367
  0.33549896  0.20550992  0.20301673 -0.5992861   0.26212868  0.10393348
 -0.42641604  0.28805208  0.18653452  0.10671375 -0.58981127  0.30814847
 -0.00637156  0.03832445  0.10791504 -0.10153434 -0.5249506   0.7673547
  0.3446683   0.348598   -0.76423377  0.6627692  -0.5191183   0.21249598
  0.69222414 -0.0939162   0.69010615  0.28756037 -0.07444641 -0.0922422
 -0.42893842  0.16778606 -0.5591956   0.00569265 -0.4646589   0.78449374
 -0.22355342 -0.10752717  0.23066741  0.6608345   0.55831605  0.02522526
  0.7947611   0.60759294  0.08828425  0.04518064  0.9786837   0.46425807
  0.31339097 -0.5158353   0.12497938  0.01088463]"
fannisadelia,2023-11-03,bagus banget calming dan juga moisturizing melembabkan kulitku yang sering kering karena sabun cuci muka dan meredakan kulitku yang sering terpapar sinar matahari lov banget pokoknya beda orang beda efek yah tapi inget bye cantik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"['bagus', 'banget', 'calming', 'moisturizing', 'melembabkan', 'kulitku', 'sering', 'kering', 'sabun', 'cuci', 'muka', 'meredakan', 'kulitku', 'sering', 'terpapar', 'sinar', 'matahari', 'lov', 'banget', 'pokoknya', 'beda', 'orang', 'beda', 'efek', 'yah', 'inget', 'bye', 'cantik']",0.4019,Positive,positif,"[-2.08292440e-01  3.51056904e-01 -7.47620687e-02 -3.56234275e-02
  1.17063843e-01 -4.87333804e-01  2.69813627e-01  8.25185299e-01
 -3.35227758e-01 -2.37295851e-01 -1.12820849e-01 -5.54871976e-01
 -5.78609928e-02  9.75100026e-02  5.39371744e-02 -2.23708868e-01
  2.20625058e-01 -2.76649505e-01 -3.94246578e-02 -7.32770741e-01
  1.48064300e-01  1.92871481e-01  1.40421614e-01 -1.40248194e-01
 -5.30699193e-02  4.25185077e-02 -2.72140533e-01 -2.31386378e-01
 -3.34184229e-01  1.00012027e-01  3.64778757e-01 -8.54634792e-02
  1.89046875e-01 -3.63549471e-01 -1.92108601e-01  5.62269926e-01
  3.84223722e-02 -2.43559346e-01 -1.03766717e-01 -5.78515112e-01
  1.79853458e-02 -3.20250422e-01 -1.64185181e-01  8.53920430e-02
  3.12305868e-01 -3.33328210e-02 -2.93247163e-01 -6.41517267e-02
  2.03136191e-01  1.24805972e-01  1.30207628e-01 -3.73069793e-01
  1.64892346e-01  6.24580979e-02 -2.68001527e-01  1.83907524e-01
  1.16375625e-01  6.72713891e-02 -3.68575633e-01  1.92880005e-01
 -4.25565580e-04  2.43801456e-02  6.07703514e-02 -6.76333904e-02
 -3.20754677e-01  4.70490694e-01  2.14694485e-01  2.21358180e-01
 -4.67329770e-01  4.04797554e-01 -3.19972575e-01  1.26655251e-01
  4.31816727e-01 -5.83561845e-02  4.31112707e-01  1.80709600e-01
 -5.23699820e-02 -5.39024882e-02 -2.63103545e-01  1.04175948e-01
 -3.47734123e-01  3.71389324e-03 -2.89813459e-01  4.77808237e-01
 -1.35861322e-01 -7.28716850e-02  1.40145957e-01  4.04917806e-01
  3.49147826e-01  1.93349738e-02  4.93091673e-01  3.86914700e-01
  5.27500287e-02  2.85916533e-02  6.03678286e-01  2.88442075e-01
  1.94059521e-01 -3.14856380e-01  7.52046704e-02  2.86393962e-03]"
askiaputrikeu,2023-11-03,saya menggunakan skintific karena tekstur yang cocok dan warna yang cocok dengan wajah saya membuat kulit lebih lembab dan juga membuat saya lebih glowing menggunakan produk skintific dan saya menggunakan skintific karena kualitasnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"['menggunakan', 'skintific', 'tekstur', 'cocok', 'warna', 'cocok', 'wajah', 'membuat', 'kulit', 'lebih', 'lembab', 'membuat', 'lebih', 'glowing', 'menggunakan', 'produk', 'skintific', 'menggunakan', 'skintific', 'kualitasnya']",0.0,Neutral,netral,"[-0.34232494  0.5750824  -0.11586995 -0.06739385  0.18724993 -0.7825703
  0.44173998  1.2994137  -0.5360596  -0.3763903  -0.18275054 -0.89186347
 -0.08819743  0.14960113  0.08987098 -0.3554846   0.34459186 -0.4348467
 -0.07048969 -1.1623604   0.24092281  0.30254668  0.22590514 -0.22110744
 -0.08054189  0.07161136 -0.44580513 -0.37545568 -0.5174955   0.15590057
  0.5783159  -0.1451817   0.3091282  -0.58553326 -0.29900223  0.8936372
  0.06704955 -0.36957628 -0.15421608 -0.9140722   0.05333697 -0.5203587
 -0.26672527  0.13039678  0.49242368 -0.04536816 -0.47237888 -0.10132335
  0.31492665  0.18767017  0.20771918 -0.58642715  0.27716568  0.10721046
 -0.42713508  0.3112012   0.19472131  0.12218978 -0.5825661   0.3318024
 -0.01557759  0.03432632  0.10257503 -0.11545813 -0.4943459   0.75024176
  0.34021258  0.3594161  -0.73144823  0.6357697  -0.5239469   0.20578778
  0.6910762  -0.09532479  0.6884666   0.286247   -0.10309379 -0.09383196
 -0.40439567  0.16500103 -0.57514405  0.01786206 -0.45185834  0.74705195
 -0.2292026  -0.10911775  0.22942212  0.6301803   0.5550278   0.02637282
  0.7801962   0.6158918   0.0740561   0.01413015  0.96408176  0.44632497
  0.31275004 -0.48917666  0.11992514 -0.00223918]"
stxrsugar,2023-11-03,breakout jadi berkurang banget aku pakai moist sunscreen sama facewash nyaa yang series skin barrier yang penting rutin pakai skincare dan wajib double cleansing pasti skincarenya bakal nyerap dengan sempurna recomended banget bagi pejuan acne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"['breakout', 'jadi', 'berkurang', 'banget', 'aku', 'pakai', 'moist', 'sunscreen', 'sama', 'facewash', 'nyaa', 'series', 'skin', 'barrier', 'penting', 'rutin', 'pakai', 'skincare', 'wajib', 'double', 'cleansing', 'skincarenya', 'bakal', 'nyerap', 'sempurna', 'recomended', 'banget', 'pejuan', 'acne']",-0.128,Negative,negatif,"[-0.24243847  0.3906461  -0.0727459  -0.0357773   0.1311092  -0.55227715
  0.3081454   0.92087936 -0.38321975 -0.26982224 -0.1329414  -0.61654955
 -0.06469733  0.11112319  0.06252259 -0.24705662  0.23306163 -0.3041247
 -0.03487496 -0.8231052   0.16667658  0.21306987  0.16065966 -0.15950356
 -0.05582709  0.05002757 -0.31221962 -0.25021523 -0.3718812   0.10952666
  0.4097639  -0.08884588  0.21036205 -0.38944677 -0.20761059  0.62144697
  0.04600025 -0.27319992 -0.11618476 -0.6412112   0.02572324 -0.34692252
 -0.18562233  0.09188347  0.3460334  -0.04345634 -0.3194959  -0.07805437
  0.23540889  0.13883318  0.13804546 -0.4102518   0.18290491  0.07855733
 -0.28977945  0.20679826  0.13090728  0.06894071 -0.40319088  0.21799365
 -0.01078494  0.02481759  0.07793938 -0.07223772 -0.36274222  0.5276776
  0.23177819  0.23205936 -0.53295434  0.46092042 -0.36444184  0.14663887
  0.48129123 -0.06559119  0.47364566  0.20260076 -0.0639097  -0.07192416
 -0.2955907   0.11159401 -0.38702893  0.00692067 -0.31623003  0.5387721
 -0.15643822 -0.0694481   0.15818468  0.45468476  0.3913448   0.0152289
  0.5437036   0.41660464  0.05418279  0.02633331  0.6807704   0.3152529
  0.20851412 -0.3552319   0.09014895  0.01066731]"
rimadesriayyu,2023-11-03,ngebantu banget untuk skin barier yang rusak aku pakai jujur dan emang sebagus itu ngebantu kulit muka sekalin itu ada kesan lembur di wajah dan bikin wajah jadi kenyal dan lembut banget mungkin kalau pake rangkaian lengkap lebih ngebantu lebih cpt si,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"['ngebantu', 'banget', 'skin', 'barier', 'rusak', 'aku', 'pakai', 'jujur', 'emang', 'sebagus', 'ngebantu', 'kulit', 'muka', 'sekalin', 'kesan', 'lembur', 'wajah', 'bikin', 'wajah', 'jadi', 'kenyal', 'lembut', 'banget', 'mungkin', 'kalau', 'pake', 'rangkaian', 'lengkap', 'lebih', 'ngebantu', 'lebih', 'cpt', 'si']",0.0,Neutral,netral,"[-0.2897351   0.48496294 -0.09961005 -0.05066307  0.15810174 -0.6581656
  0.37647617  1.0986167  -0.45735174 -0.3158395  -0.1560061  -0.7489468
 -0.07761612  0.13075694  0.07769196 -0.29753327  0.29162547 -0.36739326
 -0.0537501  -0.9872588   0.20281053  0.26489663  0.18963544 -0.19014733
 -0.06681956  0.05607932 -0.3724765  -0.3174717  -0.43882293  0.1304276
  0.49594393 -0.1208229   0.25701052 -0.48786378 -0.25140417  0.75708103
  0.05386003 -0.317092   -0.13003723 -0.76902413  0.03637619 -0.4344227
 -0.22806227  0.113194    0.418509   -0.04027986 -0.39304215 -0.08440624
  0.27290103  0.16580896  0.1752567  -0.49333763  0.22839923  0.09070925
 -0.35429886  0.26162598  0.16411984  0.08724082 -0.48870254  0.26621988
 -0.01160972  0.03102761  0.08520447 -0.098556   -0.4230221   0.6305454
  0.2830624   0.30173331 -0.62516034  0.54417926 -0.44209513  0.17390396
  0.5854056  -0.07827528  0.5761535   0.24301113 -0.0861636  -0.07680673
 -0.34521803  0.13901359 -0.47854295  0.0074834  -0.38366875  0.63366926
 -0.18229434 -0.09310906  0.19073288  0.5343215   0.4748372   0.02277041
  0.65536094  0.5171178   0.0648284   0.02325981  0.81221735  0.37910894
  0.25812295 -0.41452983  0.10320505  0.00296147]"
